user_name,count_tweet,pol,count_retweet,count_mentions,pol_tot
Rosamfip,2,-0.2290000021457672,0,3,-0.1665000021457672
Rachidk53,4,0.16475000232458115,0,2,0.16475000232458115
Nicolas Cortes,2,0.13749998807907104,0,2,0.13749998807907104
Luis G. J.,1,0.375,0,1,0.375
CARLOS DE ALDA FERRI,1,0.2750000059604645,0,1,0.2750000059604645
Iris Gonz�lez,1,0.4580000042915344,0,1,0.4580000042915344
Marta Arija,3,0.01600000262260437,0,3,0.01600000262260437
Freddy6518227,1,-0.375,0,1,-0.375
Eva Amat,4,-0.052000001072883606,0,4,-0.052000001072883606
#periodicidad,5,-0.10120000243186951,0,14,-0.254800009727478
Gata India ??????,4,0.16724999248981476,0,10,0.6922499984502792
Ballesteros,2,0.0,0,1,0.0
Luiggi X X,9,0.03788889116711087,0,9,0.03788889116711087
cule 4ever,5,0.07660000324249268,0,5,0.07660000324249268
Francisco Guerrero,5,0.15580000281333922,0,5,0.15580000281333922
H�ctor Sanjuan,4,0.03125,0,5,-0.03125
Ray Leon,2,0.4189999997615814,0,3,0.5439999997615814
dj. koque,6,-0.2013333390156428,0,5,-0.0763333390156428
A�da,3,-0.32700000206629437,0,3,-0.32700000206629437
Israel Gordon Lopez,2,0.41750001907348633,0,3,0.9675000309944153
oscar,16,-0.22781250439584255,0,25,-0.2629375047981739
carlos gonzalopastor,1,0.4580000042915344,0,1,0.4580000042915344
ingrid gil,4,0.1875,0,5,0.1875
Maria I,10,0.015999999642372132,0,11,0.015999999642372132
manuel saenz,1,-0.3919999897480011,0,1,-0.3919999897480011
probe de mi,2,-0.34450000524520874,0,2,-0.34450000524520874
Belen Castilla,1,-0.30000001192092896,0,1,-0.30000001192092896
JUAN PABLO,2,-0.2875000238418579,0,2,-0.2875000238418579
Leonardo Mederos,12,0.22474999477465948,0,0,0.22474999477465948
PabLo Saez,1,0.125,0,1,0.125
mainouv,1,0.0,2,2,0.0
Viajero en Cromi,1,0.050000011920928955,0,0,0.050000011920928955
Susanna,17,0.06029411799767438,0,17,0.06029411799767438
Soraya Sanchez,10,-0.02040000557899475,0,20,-0.04540000557899475
Nervis Cruz Arteaga,4,-0.03125,0,4,-0.03125
Adrian Hernandez,4,-0.18275000154972076,0,4,-0.18275000154972076
Nuria M,1,-0.562999963760376,0,1,-0.562999963760376
William Wallace,1,0.375,0,1,0.375
Manel #NoEuropa,4,-0.020750001072883606,0,4,-0.020750001072883606
Gr�inne Murphy,3,0.8546666304270426,0,3,0.8546666304270426
David Gin�s Prieto,2,-0.34800000488758087,0,2,-0.4520000070333481
J. J. Medina,3,0.2639999985694885,0,3,0.2639999985694885
Jonathan S. ?,16,0.0325624980032444,0,16,0.0481874980032444
Ahre,1,0.25,0,1,0.25
??Drag�n??,12,-0.1514166792233785,0,12,-0.1514166792233785
Lsbonachera,1,0.06299999356269836,0,1,0.06299999356269836
...,11,0.07327272675254128,0,13,0.2051818154074929
Tere Corsaa,2,-0.5219999849796295,0,2,-0.5219999849796295
Ruben Yasunaga,5,-0.050200003385543826,0,5,-0.050200003385543826
gpv,1,0.0,0,1,0.0
Silvia Barreiro,2,-0.02799999713897705,0,2,-0.02799999713897705
Carles Porta,3,0.20166666309038797,0,3,0.20166666309038797
PPTorredembarra,1,0.18799999356269836,0,3,0.5640000104904175
victor cano gascon,7,0.08928571428571429,0,7,0.08928571428571429
Magal� Paramio,1,-0.05399999022483826,0,1,-0.05399999022483826
L'Ind�pendant,2,-0.0625,1,2,-0.0625
??? ?,4,-0.3514999970793724,0,4,-0.3514999970793724
Adri�n Gonz�lez,3,-0.3410000006357829,0,4,-0.5216666658719381
Francisco J. Martin,2,0.0,0,3,0.0
Laura Pinzauti,1,-0.3330000042915344,0,1,-0.3330000042915344
labala,2,0.19200000166893005,0,2,0.19200000166893005
Tus Muertos,1,-0.023000001907348633,0,0,-0.023000001907348633
Sergio Lujambio,4,-0.015500001609325409,0,3,-0.09350000321865082
fina rivas,2,0.22299998998641968,0,2,0.22299998998641968
martaroldan,2,0.3125,0,2,0.3125
J.R. Robert Land,12,-0.11849999676148097,0,16,-0.1041666641831398
ANA C R,2,0.12999999523162842,0,2,0.12999999523162842
Jero Nimo,1,-0.3919999897480011,0,1,-0.3919999897480011
Carles ||*|| #1O Si,1,0.0,0,1,0.0
"Arriaza Entenza, R.",1,0.875,0,1,0.875
Pablo M.,1,-0.48100000619888306,0,1,-0.48100000619888306
Jose Luis Palacios,3,0.08333333333333333,0,5,0.25
Eduard Barcelona,1,0.0,0,1,0.0
Miguel Pinch�n,1,0.16699999570846558,0,1,0.16699999570846558
Javier Ledo,3,-0.125,0,5,-0.125
ces,6,0.17366666595141092,0,6,0.17366666595141092
Ling Ling,1,0.4169999957084656,0,1,0.4169999957084656
Marcos Ca�adas,1,-0.20800000429153442,0,1,-0.20800000429153442
Carlos del Hoyo,5,-0.10960000157356262,0,4,-0.10960000157356262
?Valtarian Blue?,5,0.125,0,6,0.25
Jos� Alfredo,2,-0.04700000584125519,0,2,-0.04700000584125519
Unidos Podemos,1,-0.26499998569488525,0,1,-0.26499998569488525
trina,1,0.18799999356269836,0,1,0.18799999356269836
Aimara Abad,2,0.05650000274181366,0,2,0.05650000274181366
Miquel Juan�s,1,0.0,0,1,0.0
Elisa Campos,1,-0.375,0,1,-0.375
Luis Castilla,2,-0.03749999403953552,0,0,-0.03749999403953552
Regius News,4,0.0625,0,0,0.0625
Lobezno de Espa�a,4,-0.7887499928474426,0,6,-1.293749988079071
Lorena Canseco,2,-0.4544999897480011,0,2,-0.4544999897480011
Young Gunner,1,0.25,0,1,0.25
Beatriz Frias,2,0.3645000159740448,0,2,0.3645000159740448
Javiiichuu,1,0.125,0,1,0.125
Marj?rie V�quez,1,0.0,0,0,0.0
Alcald�a de Caron�,2,0.1404999941587448,0,4,0.12949998676776886
Chus*! #Acasca,2,0.08349999785423279,0,2,0.08349999785423279
ppalomaresc,1,-0.562999963760376,0,1,-0.562999963760376
Econom�a Digital,1,0.2750000059604645,0,0,0.2750000059604645
Kartoffeln,3,0.11100000143051147,0,3,0.11100000143051147
P M,4,-0.09624999761581421,0,4,-0.09624999761581421
VenBailarCarmi�a,1,0.0,0,1,0.0
Enrique L�pez,4,0.010499998927116394,0,4,0.010499998927116394
Marco Ponce de Le�n,1,-0.3919999897480011,0,1,-0.3919999897480011
Claudio Cuevas,1,0.25,0,1,0.25
blackfurious,1,-0.125,0,0,-0.125
Sotllo,1,0.0,0,1,0.0
SL?VA,1,-1.1039999723434448,0,1,-1.1039999723434448
madeleine millette,1,0.0,0,1,0.0
Desi Unzueta,1,-0.562999963760376,0,1,-0.562999963760376
Tito Livio,3,-0.187666654586792,0,1,-0.187666654586792
Mar�a Isabel Morales,3,0.0,0,4,0.0
Sira,2,0.125,0,2,0.125
paulaaaa?,1,-0.625,0,0,-0.625
Nick Asio,3,0.27800001700719196,0,3,0.27800001700719196
Roger Marimon,1,-0.20800000429153442,0,1,-0.20800000429153442
R. Ricote,1,0.0,0,2,0.0
tino alvarez cebri�n,1,-0.3919999897480011,0,1,-0.3919999897480011
Juan Melgar,2,0.08349999785423279,0,2,0.08349999785423279
C�sar Ache Paredes,1,0.25,0,1,0.25
Ana Laura Rom�n,1,0.0,0,0,0.0
JENNIFER,2,-0.25,0,2,-0.25
Pasc�?,1,-0.25,0,1,-0.25
Jos�  Antonio Romero,1,0.0,0,1,0.0
DJgeru,1,-0.562999963760376,0,1,-0.562999963760376
Lait,1,0.0,0,1,0.0
Alberto Mate,1,-0.48100000619888306,0,1,-0.48100000619888306
art,2,0.25,0,2,0.25
Kiko Novoa,1,0.0,0,2,0.0
Marta*,1,-0.20800000429153442,0,1,-0.20800000429153442
RossyAnimalista,4,0.2667500078678131,0,4,0.2667500078678131
Pau Pimp�n ??,1,-0.30000001192092896,0,0,-0.30000001192092896
Adela Dessir�,3,0.2916666666666667,0,4,0.2916666666666667
Heaven,1,0.875,0,1,0.875
gotzon barandiaran,1,-0.7580000162124634,0,1,-0.7580000162124634
buba,1,0.0,0,1,0.0
Home�pata Sincero,3,-0.15266666809717813,0,5,0.09733333190282185
Decadente,1,-0.25,0,1,-0.25
Alberto Lee & nes,1,-0.48100000619888306,0,1,-0.48100000619888306
Liberal Enfurru�ada,8,-0.2786250002682209,1,4,-0.2786250002682209
Roxi,2,0.125,0,2,0.125
in black,1,-0.25,0,1,-0.25
Capitalismo,2,-0.24050000309944153,0,2,-0.24050000309944153
Monalisa,2,-0.15950000286102295,0,2,-0.15950000286102295
Emilio Mart�n L�zaro,3,-0.20833333333333334,0,8,0.25
Rupi5,5,0.175,0,5,0.175
inma fernandez,6,-0.04516666134198507,0,7,-0.04516666134198507
Langosta Iraki,2,-0.11249999701976776,0,2,-0.11249999701976776
gloria,4,-0.057499997317790985,0,4,-0.13574999570846558
Roy Urban,6,0.1771666705608368,0,16,0.21883333722750345
Roberto Valiente,2,0.3125,0,2,0.3125
Aida Cruz,1,-0.875,0,1,-0.875
Quim Gutierrez,2,-0.08950001001358032,0,2,-0.08950001001358032
Jose M. Solves,1,-0.48100000619888306,0,1,-0.48100000619888306
David Chicuelo,1,-0.48100000619888306,0,1,-0.48100000619888306
Jesus DH,1,0.0,0,1,0.0
Ivan Lorda Sierra,1,-0.25,0,1,-0.25
Jorge L.Mora Serrano,1,-0.375,0,2,-0.75
Nemesis,2,-0.1875,0,2,-0.1875
Komandoherria,1,0.0,0,1,0.0
Abraham Zuppa,1,-0.25,0,1,-0.25
Carlos Garrido,3,-0.08333333333333333,0,6,-0.08333333333333333
RosiKU,1,-0.125,0,1,-0.125
yannick?,4,-0.27650000154972076,0,4,-0.27650000154972076
Carla ?,3,0.027666668097178142,0,3,0.027666668097178142
Trist�n,4,0.15625,0,4,0.15625
blancoblanco,2,-0.19750000536441803,0,2,-0.19750000536441803
A??????,1,-0.48100000619888306,0,1,-0.48100000619888306
VG_ANONIMOUS,9,-0.020777781804402668,0,9,-0.020777781804402668
Joaquin.,1,0.0,0,2,0.0
Ricard ll*ll#DUI,3,-0.2296666701634725,0,3,-0.2296666701634725
francisco javier gue,1,0.375,0,1,0.375
Jose Manuel ponce,1,-0.7580000162124634,0,1,-0.7580000162124634
CSR,4,-0.4165000021457672,0,4,-0.4165000021457672
Antonio Mena,2,-0.3955000042915344,0,2,-0.3955000042915344
Ana Garc�a,3,0.19933332999547324,0,4,0.19933332999547324
Colorless,1,0.25,0,1,0.25
Zinam�n,2,-0.00849999487400055,0,3,0.17900000512599945
? T�MEU ?,1,0.25,0,0,0.25
Lidia alcala,1,0.5830000042915344,0,0,0.5830000042915344
Maritza Mayora,1,0.0,0,1,0.0
Victoria Caneda,1,-1.3230000734329224,0,1,-1.3230000734329224
Lucecita de El Pardo,3,0.21866666277249655,0,2,0.21866666277249655
K,15,0.11600000262260438,0,13,0.11600000262260438
Sergio Skalashnikov,2,-0.3960000276565552,0,2,-0.3960000276565552
CIR (CSM) Poland,1,0.375,0,1,0.375
Palermo,2,-0.29999999701976776,0,2,-0.29999999701976776
CNICentroAmerica,4,-0.4652499854564667,0,7,-0.8679999709129333
?)GanadoraMoral(?,2,-0.08750000596046448,0,2,-0.08750000596046448
AinAra,1,0.0,0,1,0.0
Manuel Aguilera,1,0.5,0,0,0.5
Ram�n Gal�n,1,0.5,0,1,0.5
IMMA SENDRA CRUZ,4,0.08949999511241913,0,12,0.1602499932050705
Jorge Gonzalez,6,0.08466666440169017,0,6,0.08466666440169017
Globalnews10,3,-0.5,0,1,-0.5
Manuel L�pez,9,-0.250444448656506,0,13,-0.38466667135556537
penko75,3,-0.15266666809717813,0,3,-0.15266666809717813
Mer,6,-0.02600000301996867,0,5,-0.02600000301996867
Cokacolo,2,-0.03149999678134918,0,2,-0.03149999678134918
Cernunno,1,0.0,0,1,0.0
AnnCraix,1,-0.156000018119812,0,1,-0.156000018119812
Josep Juli�,1,0.025000005960464478,0,1,0.025000005960464478
Papaya,2,-0.406499981880188,0,2,-0.406499981880188
? ? ? ? ? ? ?,1,-0.562999963760376,0,1,-0.562999963760376
Galzeran(homefosc)?,1,-0.48100000619888306,0,1,-0.48100000619888306
Queralt.G,2,0.4000000059604645,0,1,0.4000000059604645
Huma Rojo,1,0.0,0,1,0.0
King J&B,1,-0.375,0,1,-0.375
Pablo Orts,2,0.0,0,2,0.0
javitt     ??,2,0.2709999978542328,0,2,0.2709999978542328
hardly useful,1,0.0,0,1,0.0
Paqui Hern�ndez,1,-0.5,0,1,-0.5
Pilotinha ??,1,0.0,0,1,0.0
Pelopina?,2,-0.2915000021457672,0,2,-0.2915000021457672
miki93716,1,0.0,0,1,0.0
CarmeB,1,-0.25,0,1,-0.25
Maria de Vidales,2,0.20000000298023224,0,2,0.20000000298023224
Ana Sevilla,1,0.0,0,1,0.0
Raul Gonzalez Isco?,1,0.25,0,1,0.25
Elanie Cardenas,4,0.3452499955892563,0,4,0.3452499955892563
Cintia Ruiz,1,0.375,0,1,0.375
LT,1,0.08300000429153442,0,1,0.08300000429153442
Alonso Rios,1,0.0,0,0,0.0
almudena roche perez,4,-0.0832500010728836,0,4,-0.0832500010728836
R. Castillo W,3,0.5140000184377035,0,1,0.5140000184377035
Lio Cesmez,1,-0.050000011920928955,0,1,-0.050000011920928955
Nacho Crespo,3,-0.25666667024294537,0,1,-0.25666667024294537
Violeta_y_su_bici,1,0.25,0,1,0.25
Dagoberto Mart�nez,1,0.19199997186660767,0,1,0.19199997186660767
Peter Pan?,1,0.25,0,1,0.25
Pablo Macedo,3,-0.13899999856948853,0,3,-0.13899999856948853
Il Consigliere,2,-0.2719999998807907,0,2,-0.2719999998807907
Gabo Aldana,1,-0.6669999957084656,0,0,-0.6669999957084656
Nabor Ruiz Mart�nez,5,-0.04160000085830688,0,11,0.3583999991416931
Irais,1,0.375,0,1,0.375
el_luis_mas_luis,1,0.4309999942779541,0,1,0.4309999942779541
Jaime S.,1,-0.25,0,2,-0.5
SerenaWilliams Fans1,1,-0.48100000619888306,0,1,-0.48100000619888306
Ricardo Rocanroleiro,1,-0.48100000619888306,0,1,-0.48100000619888306
Adru!,1,0.25,0,1,0.25
Carlos Lillo,1,0.0,0,3,0.0
Javier Revuelta,1,-0.48100000619888306,0,1,-0.48100000619888306
Albert. Tram 111,1,0.0,0,1,0.0
Lily Jonas -19 DNCE,2,-0.17499999701976776,0,2,-0.17499999701976776
JORGE MORENO,1,0.25,0,2,0.5
don't thread on me,3,0.256333331267039,0,5,0.7843333085378011
maragda cuscuela mir,1,-0.25,0,1,-0.25
El nieto la Pepa,1,-0.20800000429153442,0,1,-0.20800000429153442
J. Licandro #73248,1,0.5249999761581421,0,1,0.5249999761581421
Teresa Benet,1,0.781000018119812,0,1,0.781000018119812
David Font,1,-0.48100000619888306,0,1,-0.48100000619888306
Elisa con ese,1,0.25,0,1,0.25
Anonimo,3,-0.09033332268397014,0,4,0.0070000092188517255
MS PROGRESO,1,0.26600000262260437,0,0,0.26600000262260437
To�i ver�,1,0.0,0,1,0.0
D-VICIOGAMES,2,-0.6455000042915344,0,2,-0.6455000042915344
Franlaga,1,0.125,0,1,0.125
jordi escoriza,1,0.375,0,1,0.375
manu val alons,2,0.0,0,1,0.0
Pol Mata.,1,0.0,0,2,0.0
GEM?,1,-0.4059999883174896,0,1,-0.4059999883174896
Goiko,1,-0.25,0,1,-0.25
abdul abdi,1,-0.5,0,0,-0.5
Fonsi__7,3,0.20833332339922586,0,4,0.12499999006589253
Rach,1,-0.25,0,1,-0.25
Michael C.,1,0.0,0,1,0.0
Jorge Blondell S,3,-0.035333335399627686,0,8,-0.035333335399627686
MariscalBassetiRamos,1,0.0,0,3,0.0
Darth Lumpen,1,0.08300000429153442,0,1,0.08300000429153442
Juan Rub�n Compa�,1,-0.08300000429153442,0,1,-0.08300000429153442
CONTROVERSIALIST,1,0.375,0,2,0.75
MC Xolar,1,0.25,0,1,0.25
INTT Caricuao,2,0.3075000047683716,0,0,0.3075000047683716
Jorge Jimenez,1,-0.3919999897480011,0,1,-0.3919999897480011
MONICA MARTIN,1,-0.4580000042915344,0,1,-0.4580000042915344
Salanovic,2,0.1459999978542328,0,1,0.1459999978542328
Irma Urrutia,2,-0.281499981880188,0,3,-0.281499981880188
Albert Alomar,1,-0.4580000042915344,0,1,-0.4580000042915344
July,4,-0.1992499977350235,0,4,-0.1992499977350235
Pedro Valdivia,2,-0.013500005006790161,0,2,-0.013500005006790161
Vanesa CM,1,0.6050000786781311,0,1,0.6050000786781311
elisa mata,1,-0.25,0,1,-0.25
Constantin Gurdgiev,2,0.19849997758865356,1,2,0.19849997758865356
Armiche saavedra Mel,1,0.5,0,3,1.5
Friede,1,-0.48100000619888306,0,1,-0.48100000619888306
Mariene Moreno,1,0.3330000042915344,0,2,0.6660000085830688
Karmelo,3,-0.041666666666666664,0,5,-0.125
M�rius Gcia. Andrade,2,-0.007499992847442627,0,2,-0.007499992847442627
AlvaroSR4,1,0.33000001311302185,0,1,0.33000001311302185
Azalea,1,-0.8330000042915344,0,1,-0.8330000042915344
ricardo Pelli,1,-0.375,0,1,-0.375
Stinz,2,-0.36550000309944153,0,2,-0.36550000309944153
Carolina Jim�nez,1,-0.48100000619888306,0,1,-0.48100000619888306
XVII,1,0.18799999356269836,0,1,0.18799999356269836
insensibles welcome,1,0.4309999942779541,0,1,0.4309999942779541
JuanNumberOne,1,0.0,0,0,0.0
Jos� Miguel Leo,2,-0.164000004529953,0,3,-0.3070000112056732
guimar93,2,0.08349999785423279,0,2,0.08349999785423279
Manuel Peix Martin,2,-0.281499981880188,0,2,-0.281499981880188
Daniel Devesa,1,-0.48100000619888306,0,1,-0.48100000619888306
Rodrigo Chavez Mtz,2,-0.25,0,2,-0.25
DivinaPapaya,2,-0.4580000042915344,0,2,-0.4580000042915344
laveu.info,1,0.625,3,1,1.875
Patricia Font,1,0.0,0,1,0.0
Maggie69,3,-0.2729999820391337,0,4,-0.16199998060862222
Raquel Vera,1,0.08300000429153442,0,1,0.08300000429153442
CR3T�N0$??,1,0.0,0,1,0.0
Judith Torner,1,-0.25,0,1,-0.25
Mr. Troit,1,0.7919999957084656,0,0,0.7919999957084656
gilbraith,1,0.0,0,1,0.0
MM,4,-0.020999997854232788,0,9,0.24950000643730164
Lupita Duncan,1,-0.041999995708465576,0,1,-0.041999995708465576
cursedchild,1,-0.2919999957084656,0,2,-0.5839999914169312
Roc�o Gonz�lez Se�or,1,-0.375,0,1,-0.375
carlos  amaral,1,0.125,0,1,0.125
MaLoKIN,1,0.0,2,1,0.0
Dani Montero,1,0.0,0,1,0.0
Joao Palacios,3,-0.003999998172124227,0,4,-0.003999998172124227
#RIPGHNohayghsin24h,2,0.5814999788999557,0,2,0.5814999788999557
lucha_fortaleza.,2,-0.726500004529953,0,2,-0.726500004529953
Jos� 155,2,0.375,0,5,0.9375
fran guillen aragon,1,-0.25,0,1,-0.25
Vicenelmundo,1,-0.20800000429153442,0,1,-0.20800000429153442
Israel de Francisco,1,0.7749999761581421,0,1,0.7749999761581421
Cucaranha Martin,1,1.125,0,1,1.125
Maria Luisa??,1,0.625,0,1,0.625
Quique Flores,1,0.375,0,1,0.375
Ljs Mccully,1,-0.25,0,1,-0.25
Pigalapa,1,-0.4580000042915344,0,1,-0.4580000042915344
ruben,4,-0.12925000488758087,0,4,-0.12925000488758087
OSHO PROFUNDO,1,0.25,0,1,0.25
Juan Pablo Riesgo,1,-0.5419999957084656,0,2,-1.0839999914169312
Beatriz Rinc�n,1,-0.20800000429153442,0,1,-0.20800000429153442
Roc�o Lemasourier,1,0.0,0,1,0.0
AndreaRombo,4,0.40824998915195465,0,13,1.2267499715089798
Roberto Artero,1,0.0,0,4,0.0
N�ria Sala,1,0.0,0,1,0.0
Tobia Alberti,1,-0.25,0,1,-0.25
EnRichy,1,-0.4580000042915344,0,1,-0.4580000042915344
Romu,1,0.0,0,1,0.0
Federico Piera,1,-0.25,0,1,-0.25
blossom,1,0.5,0,1,0.5
Intraverno,4,0.1899999976158142,0,5,0.1899999976158142
joselu,1,0.4169999957084656,0,1,0.4169999957084656
Xabi Mojica,1,-0.375,0,1,-0.375
Max Schmid,1,0.25,0,1,0.25
Montse #S�,3,0.013999998569488525,0,4,0.09733333190282185
Y digo yo,1,0.0,0,5,0.0
Andrea Calderon,1,0.5249999761581421,0,1,0.5249999761581421
mtmr,1,-0.5,0,1,-0.5
Ruben Siles,1,0.25,0,1,0.25
CARLA PIZARRO,1,-0.25,0,1,-0.25
mariana aguirre,1,0.562000036239624,0,1,0.562000036239624
Igor de Poy,2,0.125,0,0,0.125
?? Zheus ??,1,0.375,0,0,0.375
N Tree,1,0.6669999957084656,0,1,0.6669999957084656
Montse Lozano,1,0.5,0,1,0.5
Daniel Jim�nez L�pez,1,0.125,0,1,0.125
sexysabrosa,1,0.0,0,0,0.0
Xavi Mac�as,1,-0.375,0,1,-0.375
elena_baquero,1,0.25,0,1,0.25
Rafael Uzc�tegui,1,0.24000000953674316,0,1,0.24000000953674316
quiquermcf,1,0.5,0,1,0.5
Doctroll Danilovich,1,0.875,0,1,0.875
Miguel Maya,1,0.0,0,0,0.0
Hur�n Libre,2,-0.453000009059906,0,2,-0.453000009059906
Rever ||*||,1,-0.20800000429153442,0,1,-0.20800000429153442
~Marta~,2,-0.2915000021457672,0,2,-0.2915000021457672
Nenad Milenkovi?,1,0.375,0,1,0.375
Nahuel Ginart,1,0.25,0,1,0.25
JOSEP CABOT,3,-0.2853333353996277,0,3,-0.2853333353996277
Sebastian Pablo,1,-0.25,0,1,-0.25
real oviedin?,1,0.0,0,2,0.0
paul harrold,2,0.343999981880188,0,2,0.343999981880188
Marivi,1,0.375,0,1,0.375
er txenxo,1,0.0,0,1,0.0
Salud Mart�nez,1,0.75,0,1,0.75
Pere Becerra i Costa,1,-0.125,0,1,-0.125
Ma.Eugenia Orozco,1,0.2809999883174896,0,1,0.2809999883174896
mikel elosegi,1,0.0,0,1,0.0
JabbaDelBar�a,1,-0.48100000619888306,0,1,-0.48100000619888306
El rovellet de l'ou,1,0.25,0,2,0.5
Marcos Ventura Armas,1,-0.48100000619888306,0,1,-0.48100000619888306
Diego Vargas,1,0.625,0,1,0.625
luis vivas,1,0.375,0,1,0.375
Eduardo Peralta Hdz,2,0.044499993324279785,0,2,0.044499993324279785
oskar lamerinhas,1,0.5,0,1,0.5
BUY FOLLO?ERS :okf,2,-0.3530000150203705,0,2,-0.3530000150203705
#SuperTrino,1,-0.375,0,0,-0.375
Alejo Cuervo Rieger,2,-0.125,0,2,-0.125
KOLDO,1,-0.25,0,1,-0.25
AlbaGuti,1,2.062999963760376,0,2,4.125999927520752
UK Today,1,0.7309999465942383,0,3,2.192999839782715
Juan M S�nchez,1,0.0,0,1,0.0
Ladr�n del Viento,1,-1.0420000553131104,0,1,-1.0420000553131104
Anastasia Steel.,1,-0.25,0,1,-0.25
Pechotes de Drag�n.,1,-1.0420000553131104,0,1,-1.0420000553131104
Phoenicixavem,1,0.25,0,1,0.25
jamm3r,1,0.375,0,1,0.375
Joaqu�n P.R.,1,-0.25,0,1,-0.25
isp,1,0.0,0,2,0.0
lanoviadeangel??,1,-0.20800000429153442,0,1,-0.20800000429153442
07,1,-0.5619999766349792,0,1,-0.5619999766349792
WILLIAMS CONRADY,1,0.0,0,1,0.0
Ivan Daza,3,0.11766668160756429,0,3,0.11766668160756429
Saint Krieguer,1,0.5360000133514404,0,2,1.0720000267028809
Redvamas,1,-0.8119999766349792,0,1,-0.8119999766349792
Cl�udia Franco,1,0.26600000262260437,0,1,0.26600000262260437
Mati Deleste Aloeste,1,-0.20800000429153442,0,1,-0.20800000429153442
Oscar Sanchez,1,-0.48100000619888306,0,1,-0.48100000619888306
Esther Nayach,1,0.625,0,1,0.625
Smokingpaper,1,-0.2849999666213989,0,1,-0.2849999666213989
David Fortuny,1,0.75,0,1,0.75
Pau Minoves,1,0.25,0,1,0.25
Pilar Tielve Ortiz,1,0.5249999761581421,0,1,0.5249999761581421
Moloc,1,-0.25,0,1,-0.25
Jes�s Blanco Alzueta,1,0.0,0,1,0.0
WachoJames,1,1.5420000553131104,0,1,1.5420000553131104
Matysam11,1,0.25,0,1,0.25
Joan Ram�n,1,1.312999963760376,0,1,1.312999963760376
Pau Bosch ||*||,1,0.687999963760376,0,1,0.687999963760376
Ra�l Sempere Dur�  ?,1,0.31299999356269836,0,1,0.31299999356269836
Scandal_93,1,-0.31299999356269836,0,1,-0.31299999356269836
christine moncla,1,0.5,0,1,0.5
Cristian ???,1,0.0,0,1,0.0
tusen,1,0.375,0,0,0.375
Gaby Garc�a,1,-0.31200000643730164,0,1,-0.31200000643730164
EDUARDO R.,1,0.25,0,1,0.25
Magal�,1,-0.5,0,1,-0.5
xukito84,1,0.0,0,1,0.0
Jordi Alberola,1,0.0,0,2,0.0
Francis Posada,1,-0.5,0,1,-0.5
Hideki,1,0.375,0,1,0.375
Acrom,1,-0.375,0,1,-0.375
Hist en todas partes,1,0.5,0,1,0.5
Montse Mart�,1,-0.4059999883174896,0,1,-0.4059999883174896
?MERAKI?,1,-0.375,0,1,-0.375
Jose Devis,1,-0.25,0,1,-0.25
TITANIUM?,1,-0.8960000872612,0,1,-0.8960000872612
i�igo lobo,1,0.5830000042915344,0,0,0.5830000042915344
ignacio regulez,8,-0.06650000810623169,12,6,-0.30550001561641693
Juan perez,31,-0.14016129220685652,0,36,-0.15535484302428462
PENTACAMPEONE5,1,0.25,0,1,0.25
Jose Maria Rivera,2,0.1510000079870224,0,2,0.1510000079870224
Paco Almagro,8,0.078249990940094,0,10,0.0677499920129776
ELI,3,-0.15266666809717813,0,3,-0.15266666809717813
alambrame,2,-0.24050000309944153,0,2,-0.24050000309944153
Jose Luis Lopez,7,-0.12171428544180733,0,7,-0.12171428544180733
fanch marti,1,-1.125,0,1,-1.125
Llu�s P�rez Lozano,7,0.15457144379615784,0,7,0.15457144379615784
berta sosa lacomba,2,-0.2029999941587448,0,2,-0.2029999941587448
cipi�n,2,-0.03149999678134918,0,2,-0.03149999678134918
Legendario,2,0.125,0,1,0.125
Ti� Mallorca,1,0.0,0,9,0.0
Julia/DANI GANADORA,1,-0.25,0,1,-0.25
Curtis Clark,1,0.0,0,2,0.0
ElNi�oLacteo,7,-0.15471428632736206,0,7,-0.15471428632736206
Juan Sin Miedo,12,-0.229333333671093,0,9,-0.229333333671093
Hiperb�reo,2,0.09799998998641968,0,2,0.09799998998641968
Alex Pachamama,12,-0.06349999954303105,0,15,-0.04450000077486038
lavero�a�e,1,0.0,0,1,0.0
HispanoAragon,10,0.056299999356269836,0,13,0.06879999935626983
David Fargas,1,-0.25,0,1,-0.25
otrodel69,1,0.0,0,0,0.0
Suarley,3,-0.32700000206629437,0,3,-0.5353333353996277
Melinna,4,-0.06100000441074371,0,4,-0.06100000441074371
Diana T.C.,1,1.25,0,0,1.25
JUAN ANTONIO VIANA,11,0.07781818238171664,0,13,0.13290909203616055
JUAN CARLOS MORENO,2,-0.25,0,0,-0.25
Cs Montcada i Reixac,17,0.05229411756291109,0,34,0.10458823512582217
Harta de Ti,6,0.09616666535536449,0,9,-0.020166665315628052
ANTONIETA PETRICCA,1,-0.687000036239624,0,1,-0.687000036239624
53RG10.,1,-0.48100000619888306,0,1,-0.48100000619888306
Vicente Pomares,2,-0.281499981880188,0,2,-0.281499981880188
Norz,1,0.687999963760376,0,1,0.687999963760376
Star Guardian Pau,1,0.0,0,1,0.0
Teresa Barrios,3,-0.08333333333333333,0,0,-0.08333333333333333
gemma,6,0.015333334604899088,0,6,0.015333334604899088
Seleucus,3,0.20600000023841858,0,2,0.20600000023841858
Sara Mateos,1,0.0,0,2,0.0
sleipnir,1,0.5,0,1,0.5
